txn_id,account_id,amount,currency,country,txn_date,txn_type,account_age_days
TXN000312,ACC0005,8713.83,USD,KE,2024-05-03 23:00:00,WIRE,3161
TXN000313,ACC0149,381.63,USD,GB,2024-06-19 04:00:00,WIRE,1444
TXN000314,ACC0140,42.8,USD,NG,2024-11-25 05:00:00,TRANSFER,2849
TXN000315,ACC0123,64.05,USD,ZA,2024-03-10 02:00:00,TRANSFER,152
TXN000316,ACC0076,455.29,USD,KE,2024-04-12 01:00:00,CASH_WD,1271
TXN000317,ACC0132,370.76,USD,NG,2024-10-05 15:00:00,CASH_WD,150
TXN000318,ACC0193,143.83,USD,ZA,2024-05-26 11:00:00,WIRE,3547
TXN000319,ACC0168,176.97,USD,NG,2024-03-04 11:00:00,TRANSFER,3644
TXN000320,ACC0103,1008.78,USD,GB,2024-07-16 10:00:00,CASH_DEP,2033
TXN000321,ACC0178,61.11,USD,NG,2024-09-22 08:00:00,WIRE,2979
TXN000322,ACC0109,337.19,USD,KE,2024-11-04 05:00:00,CASH_WD,1316
TXN000323,ACC0027,109.59,USD,KE,2024-12-04 09:00:00,CASH_WD,1827
TXN000324,ACC0155,107.07,USD,GB,2024-03-26 22:00:00,TRANSFER,1440
TXN000325,ACC0115,771.37,USD,KE,2024-06-29 19:00:00,TRANSFER,1125
TXN000326,ACC0164,511.9,USD,KP,2024-01-30 02:00:00,TRANSFER,1489
TXN000327,ACC0132,502.84,USD,US,2024-12-13 05:00:00,WIRE,585
TXN000328,ACC0156,1051.76,USD,GB,2024-08-12 01:00:00,CASH_DEP,276
TXN000329,ACC0061,153.16,USD,US,2024-07-06 11:00:00,TRANSFER,2324
TXN000330,ACC0009,9209.58,USD,GB,2024-07-08 11:00:00,TRANSFER,3126
TXN000331,ACC0020,412.79,USD,ZA,2024-09-28 11:00:00,TRANSFER,1288
TXN000332,ACC0167,93.19,USD,KE,2024-02-28 00:00:00,CASH_DEP,2045
TXN000333,ACC0133,241.35,USD,NG,2024-10-14 03:00:00,CASH_WD,3175
TXN000334,ACC0067,122.09,USD,GB,2024-04-19 19:00:00,CASH_WD,2843
TXN000335,ACC0126,171.66,USD,KE,2024-03-10 02:00:00,TRANSFER,708
TXN000336,ACC0183,362.4,USD,NG,2024-02-14 21:00:00,CASH_WD,2736
TXN000337,ACC0089,43.5,USD,GB,2024-10-08 17:00:00,CASH_WD,1229
TXN000338,ACC0041,3424.06,USD,GB,2024-12-24 20:00:00,CASH_DEP,3251
TXN000339,ACC0093,32.82,USD,ZA,2024-03-03 06:00:00,CASH_DEP,970
TXN000340,ACC0127,24.02,USD,KE,2024-10-10 18:00:00,CASH_WD,1915
TXN000341,ACC0142,843.17,USD,KE,2024-02-14 02:00:00,CASH_WD,1631
TXN000342,ACC0184,486.63,USD,GB,2024-09-26 13:00:00,TRANSFER,3373
TXN000343,ACC0148,378.49,USD,KE,2024-06-11 20:00:00,WIRE,1844
TXN000344,ACC0120,380.89,USD,GB,2024-06-25 04:00:00,CASH_DEP,3145
TXN000345,ACC0034,145.71,USD,NG,2024-01-29 03:00:00,CASH_DEP,1246
TXN000346,ACC0043,38.63,USD,KE,2024-12-29 07:00:00,CASH_WD,2126
TXN000347,ACC0073,166.29,USD,US,2024-05-08 06:00:00,CASH_WD,513
TXN000348,ACC0161,53.75,USD,NG,2024-09-30 02:00:00,CASH_DEP,2425
TXN000349,ACC0149,640.78,USD,KE,2024-12-03 19:00:00,CASH_WD,3452
TXN000350,ACC0145,119.03,USD,KE,2024-01-15 02:00:00,WIRE,2628
TXN000351,ACC0198,43.02,USD,ZA,2024-11-29 06:00:00,TRANSFER,2532
TXN000352,ACC0164,91.64,USD,KE,2024-11-17 17:00:00,CASH_WD,2630
TXN000353,ACC0078,275.72,USD,NG,2024-12-16 12:00:00,CASH_WD,1858
TXN000354,ACC0019,63.71,USD,GB,2024-03-21 14:00:00,TRANSFER,1984
TXN000355,ACC0119,43.24,USD,KE,2024-11-06 04:00:00,CASH_WD,3529
TXN000356,ACC0184,213.9,USD,NG,2024-06-25 12:00:00,CASH_DEP,3116
TXN000357,ACC0095,214.32,USD,ZA,2024-02-24 10:00:00,CASH_DEP,1911
TXN000358,ACC0032,69.38,USD,KE,2024-05-06 04:00:00,WIRE,208
TXN000359,ACC0075,73.22,USD,AE,2024-11-11 13:00:00,CASH_DEP,3545
TXN000360,ACC0041,210.2,USD,US,2024-10-22 23:00:00,CASH_WD,778
TXN000361,ACC0196,16.91,USD,KE,2024-09-20 14:00:00,TRANSFER,3601
TXN000362,ACC0079,17.97,USD,NG,2024-02-16 12:00:00,TRANSFER,987
TXN000363,ACC0056,50.52,USD,ZA,2024-01-25 01:00:00,CASH_WD,2028
TXN000364,ACC0153,107.75,USD,AE,2024-11-30 21:00:00,TRANSFER,1171
TXN000365,ACC0138,236.6,USD,KE,2024-02-25 13:00:00,CASH_DEP,3615
TXN000366,ACC0068,1357.0,USD,GB,2024-07-25 11:00:00,WIRE,1641
TXN000367,ACC0014,537.26,USD,ZA,2024-04-09 11:00:00,CASH_WD,302
TXN000368,ACC0099,116.76,USD,ZA,2024-10-08 08:00:00,WIRE,528
TXN000369,ACC0025,144.24,USD,NG,2024-06-22 17:00:00,CASH_WD,3093
TXN000370,ACC0037,32.99,USD,KE,2024-09-17 12:00:00,WIRE,186
TXN000371,ACC0010,8273.94,USD,NG,2024-08-30 16:00:00,TRANSFER,611
TXN000372,ACC0156,144.35,USD,AE,2024-03-12 10:00:00,CASH_WD,666
TXN000373,ACC0101,96.26,USD,KP,2024-06-02 18:00:00,CASH_WD,2078
TXN000374,ACC0131,240.83,USD,ZA,2024-12-28 18:00:00,CASH_WD,1946
TXN000375,ACC0005,8736.35,USD,GB,2024-08-01 18:00:00,CASH_WD,3264
TXN000376,ACC0186,42.91,USD,AE,2024-11-18 00:00:00,TRANSFER,1088
TXN000377,ACC0168,323.44,USD,US,2024-10-23 18:00:00,CASH_DEP,2955
TXN000378,ACC0014,1478.98,USD,ZA,2024-03-28 16:00:00,TRANSFER,606
TXN000379,ACC0175,126.07,USD,KE,2024-10-20 22:00:00,WIRE,782
TXN000380,ACC0005,8881.64,USD,NG,2024-07-30 22:00:00,CASH_DEP,1681
TXN000381,ACC0129,271.12,USD,US,2024-08-29 23:00:00,WIRE,2891
TXN000382,ACC0036,417.89,USD,ZA,2024-10-14 10:00:00,TRANSFER,2153
TXN000383,ACC0097,81.3,USD,NG,2024-03-29 14:00:00,CASH_WD,2238
TXN000384,ACC0091,207.71,USD,GB,2024-12-14 20:00:00,CASH_WD,2499
TXN000385,ACC0124,151.24,USD,KE,2024-05-06 08:00:00,CASH_WD,922
TXN000386,ACC0077,171.83,USD,US,2024-12-26 06:00:00,TRANSFER,1299
TXN000387,ACC0123,46.55,USD,NG,2024-05-20 09:00:00,WIRE,2349
TXN000388,ACC0174,153.97,USD,ZA,2024-07-21 11:00:00,CASH_DEP,1190
TXN000389,ACC0011,313.25,USD,KE,2024-12-31 02:00:00,CASH_WD,1812
TXN000390,ACC0168,1308.6,USD,KE,2024-09-02 06:00:00,CASH_DEP,3392
TXN000391,ACC0138,625.72,USD,KE,2024-10-14 22:00:00,CASH_WD,563
TXN000392,ACC0028,3750.98,USD,ZA,2024-10-27 07:00:00,CASH_DEP,208
TXN000393,ACC0172,46.95,USD,AE,2024-04-25 20:00:00,CASH_DEP,216
TXN000394,ACC0026,549.21,USD,NG,2024-08-29 03:00:00,CASH_DEP,22
TXN000395,ACC0141,195.39,USD,IR,2024-03-21 13:00:00,TRANSFER,1956
TXN000396,ACC0167,3962.79,USD,KE,2024-05-27 10:00:00,CASH_WD,2646
TXN000397,ACC0016,44.15,USD,AE,2024-02-15 20:00:00,CASH_DEP,2192
TXN000398,ACC0190,42.12,USD,GB,2024-01-20 05:00:00,TRANSFER,3614
TXN000399,ACC0046,60.4,USD,AE,2024-01-19 12:00:00,TRANSFER,764
TXN000400,ACC0192,6.14,USD,IR,2024-05-28 01:00:00,WIRE,1223
TXN000401,ACC0146,67.45,USD,ZA,2024-06-20 09:00:00,TRANSFER,2627
TXN000402,ACC0140,47.53,USD,ZA,2024-03-09 16:00:00,TRANSFER,1118
TXN000403,ACC0050,185.97,USD,US,2024-06-18 05:00:00,TRANSFER,2656
TXN000404,ACC0066,247.8,USD,GB,2024-01-08 23:00:00,CASH_WD,3239
TXN000405,ACC0076,2475.65,USD,ZA,2024-04-08 05:00:00,TRANSFER,3388
TXN000406,ACC0110,617.47,USD,ZA,2024-02-14 12:00:00,WIRE,757
TXN000407,ACC0036,62.47,USD,NG,2024-05-07 00:00:00,CASH_WD,1572
TXN000408,ACC0061,38.57,USD,NG,2024-05-16 10:00:00,CASH_WD,2386
TXN000409,ACC0186,310.41,USD,ZA,2024-05-13 20:00:00,CASH_WD,2838
TXN000410,ACC0061,20.48,USD,KE,2024-03-01 14:00:00,CASH_WD,655
TXN000411,ACC0104,2315.05,USD,GB,2024-12-26 09:00:00,WIRE,2617
TXN000412,ACC0076,870.58,USD,NG,2024-04-23 07:00:00,CASH_DEP,1959
TXN000413,ACC0040,73.42,USD,NG,2024-11-06 11:00:00,TRANSFER,2876
TXN000414,ACC0141,11.36,USD,AE,2024-10-02 21:00:00,CASH_DEP,3121
TXN000415,ACC0064,1130.94,USD,GB,2024-11-01 02:00:00,TRANSFER,2164
TXN000416,ACC0181,124.98,USD,NG,2024-10-15 03:00:00,WIRE,3395
TXN000417,ACC0141,950.25,USD,AE,2024-04-13 18:00:00,CASH_DEP,674
TXN000418,ACC0084,13.58,USD,AE,2024-08-14 03:00:00,CASH_DEP,2937
TXN000419,ACC0150,60.4,USD,NG,2024-09-18 14:00:00,WIRE,1858
TXN000420,ACC0034,149.59,USD,ZA,2024-08-21 18:00:00,WIRE,2289
TXN000421,ACC0119,159.25,USD,GB,2024-06-06 23:00:00,WIRE,1622
TXN000422,ACC0066,75.56,USD,US,2024-04-21 18:00:00,WIRE,186
TXN000423,ACC0109,377.77,USD,NG,2024-02-02 17:00:00,WIRE,283
TXN000424,ACC0121,29.92,USD,KE,2024-07-28 05:00:00,CASH_DEP,3137
TXN000425,ACC0165,119.87,USD,IR,2024-11-26 13:00:00,CASH_WD,1567
TXN000426,ACC0115,177.76,USD,AE,2024-07-12 12:00:00,WIRE,2797
TXN000427,ACC0170,321.07,USD,AE,2024-03-09 20:00:00,CASH_WD,486
TXN000428,ACC0046,431.57,USD,KP,2024-07-20 16:00:00,CASH_DEP,2982
TXN000429,ACC0058,27.47,USD,US,2024-01-12 09:00:00,TRANSFER,2759
TXN000430,ACC0185,14.86,USD,ZA,2024-09-29 12:00:00,CASH_DEP,1014
TXN000431,ACC0118,1008.8,USD,NG,2024-05-21 06:00:00,WIRE,132
TXN000432,ACC0170,244.32,USD,NG,2024-01-09 07:00:00,CASH_DEP,276
TXN000433,ACC0026,48.29,USD,ZA,2024-08-16 19:00:00,WIRE,1003
TXN000434,ACC0190,1520.4,USD,KE,2024-08-12 07:00:00,CASH_DEP,3090
TXN000435,ACC0199,176.53,USD,KE,2024-09-14 09:00:00,CASH_DEP,3342
TXN000436,ACC0188,870.39,USD,ZA,2024-10-22 19:00:00,CASH_WD,971
TXN000437,ACC0078,164.23,USD,AE,2024-12-04 16:00:00,CASH_DEP,1694
TXN000438,ACC0077,3265.35,USD,KE,2024-10-12 18:00:00,CASH_DEP,2565
TXN000439,ACC0174,2065.26,USD,NG,2024-09-10 01:00:00,CASH_WD,2636
TXN000440,ACC0172,102.16,USD,NG,2024-09-25 10:00:00,TRANSFER,1673
TXN000441,ACC0039,637.37,USD,KE,2024-04-04 17:00:00,TRANSFER,988
TXN000442,ACC0058,390.75,USD,NG,2024-12-28 04:00:00,TRANSFER,237
TXN000443,ACC0144,1156.26,USD,NG,2024-08-01 17:00:00,CASH_DEP,1591
TXN000444,ACC0063,34.9,USD,KE,2024-06-18 20:00:00,WIRE,1843
TXN000445,ACC0095,415.33,USD,KE,2024-04-07 01:00:00,CASH_WD,1545
TXN000446,ACC0173,726.06,USD,ZA,2024-01-21 02:00:00,CASH_DEP,3296
TXN000447,ACC0195,10.61,USD,ZA,2024-12-09 17:00:00,CASH_DEP,1964
TXN000448,ACC0054,25.16,USD,AE,2024-06-19 09:00:00,WIRE,868
TXN000449,ACC0049,6.97,USD,IR,2024-03-01 23:00:00,TRANSFER,994
TXN000450,ACC0179,99.08,USD,ZA,2024-04-14 12:00:00,CASH_DEP,2262
TXN000451,ACC0083,435.42,USD,US,2024-07-13 14:00:00,CASH_WD,1264
TXN000452,ACC0067,1413.09,USD,NG,2024-09-11 14:00:00,WIRE,3289
TXN000453,ACC0185,165.86,USD,NG,2024-06-12 06:00:00,CASH_WD,1282
TXN000454,ACC0106,1707.74,USD,KE,2024-04-23 23:00:00,CASH_DEP,67
TXN000455,ACC0067,18.72,USD,ZA,2024-10-26 18:00:00,TRANSFER,1210
TXN000456,ACC0040,11.53,USD,KE,2024-04-27 12:00:00,CASH_DEP,2046
TXN000457,ACC0141,136.55,USD,GB,2024-12-16 10:00:00,CASH_WD,3127
TXN000458,ACC0126,264.04,USD,IR,2024-11-24 23:00:00,TRANSFER,1888
TXN000459,ACC0044,141.31,USD,GB,2024-06-29 05:00:00,CASH_DEP,2951
TXN000460,ACC0140,6.68,USD,NG,2024-10-04 20:00:00,WIRE,2147
TXN000461,ACC0009,9677.3,USD,KE,2024-12-08 01:00:00,WIRE,1690
TXN000462,ACC0036,129.84,USD,US,2024-04-28 02:00:00,CASH_DEP,38
TXN000463,ACC0056,20.97,USD,ZA,2024-07-10 01:00:00,TRANSFER,2701
TXN000464,ACC0125,405.25,USD,KE,2024-09-29 17:00:00,TRANSFER,49
TXN000465,ACC0005,9058.31,USD,KE,2024-05-26 00:00:00,TRANSFER,3303
TXN000466,ACC0046,257.21,USD,KE,2024-02-19 16:00:00,CASH_DEP,988
TXN000467,ACC0050,36.24,USD,ZA,2024-05-09 11:00:00,CASH_WD,3257
TXN000468,ACC0102,68.66,USD,KE,2024-07-26 14:00:00,CASH_DEP,2856
TXN000469,ACC0058,30.3,USD,KE,2024-02-11 20:00:00,WIRE,383
TXN000470,ACC0104,135.1,USD,NG,2024-10-09 15:00:00,WIRE,2609
TXN000471,ACC0003,9404.99,USD,KE,2024-08-10 20:00:00,CASH_WD,2318
TXN000472,ACC0025,621.86,USD,AE,2024-01-22 07:00:00,CASH_DEP,3556
TXN000473,ACC0178,33.83,USD,AE,2024-08-31 08:00:00,WIRE,305
TXN000474,ACC0176,316.1,USD,AE,2024-10-05 18:00:00,WIRE,735
TXN000475,ACC0081,66.99,USD,KE,2024-04-16 18:00:00,CASH_DEP,3082
TXN000476,ACC0183,45.18,USD,US,2024-02-09 09:00:00,CASH_DEP,2310
TXN000477,ACC0062,126.4,USD,ZA,2024-07-18 21:00:00,CASH_WD,1573
TXN000478,ACC0194,31.41,USD,GB,2024-12-18 23:00:00,WIRE,2052
TXN000479,ACC0191,64.68,USD,IR,2024-01-28 03:00:00,TRANSFER,951
TXN000480,ACC0020,24.61,USD,NG,2024-11-10 19:00:00,TRANSFER,3169
TXN000481,ACC0084,2827.33,USD,KE,2024-05-19 14:00:00,TRANSFER,935
TXN000482,ACC0092,156.47,USD,ZA,2024-07-11 13:00:00,CASH_DEP,2785
TXN000483,ACC0150,51.96,USD,GB,2024-02-13 19:00:00,CASH_WD,3269
TXN000484,ACC0064,204.58,USD,GB,2024-02-12 08:00:00,CASH_DEP,1557
TXN000485,ACC0183,125.4,USD,US,2024-03-19 23:00:00,TRANSFER,1298
TXN000486,ACC0093,106.54,USD,KE,2024-01-03 09:00:00,TRANSFER,1475
TXN000487,ACC0195,372.88,USD,KE,2024-03-08 02:00:00,CASH_DEP,1766
TXN000488,ACC0115,462.32,USD,ZA,2024-09-19 13:00:00,WIRE,108
TXN000489,ACC0023,66.97,USD,NG,2024-02-17 19:00:00,CASH_WD,3538
TXN000490,ACC0099,62.57,USD,KE,2024-07-30 12:00:00,WIRE,2969
TXN000491,ACC0144,98.24,USD,AE,2024-05-04 18:00:00,CASH_DEP,2808
TXN000492,ACC0098,4.7,USD,KE,2024-05-17 09:00:00,CASH_WD,2020
TXN000493,ACC0038,15.29,USD,KE,2024-08-10 08:00:00,TRANSFER,1228
TXN000494,ACC0124,1153.22,USD,US,2024-07-03 08:00:00,CASH_DEP,2953
TXN000495,ACC0161,1750.14,USD,NG,2024-11-11 06:00:00,TRANSFER,439
TXN000496,ACC0035,102.15,USD,NG,2024-07-21 10:00:00,TRANSFER,3294
TXN000497,ACC0085,352.42,USD,NG,2024-08-08 20:00:00,CASH_DEP,1231
TXN000498,ACC0083,236.72,USD,ZA,2024-12-21 06:00:00,TRANSFER,1287
TXN000499,ACC0046,15037.78,USD,IR,2024-06-12 09:00:00,TRANSFER,2359
TXN000500,ACC0063,795.81,USD,NG,2024-05-23 12:00:00,CASH_WD,467
TXN000501,ACC0145,122.5,USD,KE,2024-10-06 05:00:00,WIRE,2979
TXN000502,ACC0119,35.4,USD,AE,2024-04-17 14:00:00,CASH_WD,3405
TXN000503,ACC0178,13.33,USD,KE,2024-07-28 21:00:00,TRANSFER,571
TXN000504,ACC0163,201.38,USD,NG,2024-05-09 21:00:00,CASH_DEP,2930
TXN000505,ACC0109,47.73,USD,US,2024-02-07 14:00:00,TRANSFER,2385
TXN000506,ACC0103,17.58,USD,ZA,2024-12-20 13:00:00,WIRE,3239
TXN000507,ACC0093,56.27,USD,GB,2024-10-01 19:00:00,WIRE,448
TXN000508,ACC0197,29.3,USD,KE,2024-12-06 11:00:00,CASH_DEP,2651
TXN000509,ACC0157,1864.43,USD,KE,2024-11-26 21:00:00,TRANSFER,3083
TXN000510,ACC0085,556.94,USD,IR,2024-08-08 03:00:00,WIRE,404
TXN000511,ACC0067,146.65,USD,KE,2024-09-22 17:00:00,CASH_DEP,1826
TXN000512,ACC0096,1366.37,USD,NG,2024-12-13 18:00:00,CASH_DEP,1413
TXN000513,ACC0007,8965.06,USD,KE,2024-02-13 03:00:00,CASH_DEP,1427
TXN000514,ACC0080,166.68,USD,NG,2024-04-15 16:00:00,TRANSFER,1427
TXN000515,ACC0122,40.78,USD,KE,2024-12-22 14:00:00,CASH_WD,276
TXN000516,ACC0077,1457.8,USD,KE,2024-12-29 03:00:00,WIRE,3479
TXN000517,ACC0088,333.07,USD,ZA,2024-12-12 05:00:00,CASH_DEP,2114
TXN000518,ACC0045,31.32,USD,ZA,2024-06-18 17:00:00,TRANSFER,1893
TXN000519,ACC0060,111.55,USD,US,2024-11-18 05:00:00,CASH_DEP,2624
TXN000520,ACC0169,39.91,USD,NG,2024-01-15 23:00:00,CASH_DEP,1842
TXN000521,ACC0152,18.65,USD,NG,2024-01-03 22:00:00,CASH_DEP,843
TXN000522,ACC0072,595.42,USD,US,2024-02-02 18:00:00,WIRE,3275
TXN000523,ACC0138,2602.23,USD,KE,2024-06-15 06:00:00,TRANSFER,467
TXN000524,ACC0068,18.21,USD,GB,2024-09-07 16:00:00,CASH_WD,2446
TXN000525,ACC0100,345.31,USD,ZA,2024-10-27 03:00:00,CASH_WD,1442
TXN000526,ACC0118,55.93,USD,ZA,2024-12-10 22:00:00,CASH_WD,2517
TXN000527,ACC0152,71.47,USD,KE,2024-03-09 10:00:00,WIRE,978
TXN000528,ACC0079,61.03,USD,KE,2024-07-10 22:00:00,CASH_DEP,2093
TXN000529,ACC0100,40.61,USD,NG,2024-03-11 18:00:00,TRANSFER,1733
TXN000530,ACC0048,159.62,USD,NG,2024-10-02 22:00:00,CASH_DEP,2273
TXN000531,ACC0043,42.67,USD,NG,2024-03-12 05:00:00,CASH_WD,3449
TXN000532,ACC0116,222.67,USD,ZA,2024-07-02 00:00:00,TRANSFER,560
TXN000533,ACC0050,137.64,USD,US,2024-10-14 16:00:00,TRANSFER,1676
TXN000534,ACC0176,103.71,USD,NG,2024-12-29 14:00:00,TRANSFER,686
TXN000535,ACC0022,38.04,USD,ZA,2024-04-22 09:00:00,WIRE,1126
TXN000536,ACC0058,62.48,USD,ZA,2024-03-27 14:00:00,TRANSFER,2252
TXN000537,ACC0131,460.86,USD,KE,2024-02-28 08:00:00,CASH_WD,2221
TXN000538,ACC0194,314.62,USD,KE,2024-08-13 17:00:00,CASH_DEP,1742
TXN000539,ACC0027,34.25,USD,GB,2024-11-30 07:00:00,CASH_WD,3584
TXN000540,ACC0009,8899.01,USD,NG,2024-02-14 14:00:00,WIRE,3177
TXN000541,ACC0061,172.26,USD,KE,2024-10-28 22:00:00,CASH_WD,3527
TXN000542,ACC0182,458.1,USD,ZA,2024-08-07 05:00:00,CASH_DEP,3215
TXN000543,ACC0053,12.13,USD,US,2024-01-31 18:00:00,CASH_WD,2181
TXN000544,ACC0072,335.3,USD,ZA,2024-03-27 10:00:00,CASH_WD,1186
TXN000545,ACC0147,54.93,USD,KE,2024-09-20 21:00:00,WIRE,556
TXN000546,ACC0193,349.29,USD,US,2024-01-31 08:00:00,CASH_DEP,2874
TXN000547,ACC0034,47.23,USD,KE,2024-12-30 10:00:00,CASH_DEP,3119
TXN000548,ACC0174,9.9,USD,NG,2024-03-13 18:00:00,CASH_WD,2572
TXN000549,ACC0107,12.92,USD,NG,2024-02-08 20:00:00,WIRE,1651
TXN000550,ACC0132,159.51,USD,GB,2024-12-21 11:00:00,TRANSFER,2000
TXN000551,ACC0084,219.11,USD,ZA,2024-02-17 23:00:00,TRANSFER,2601
TXN000552,ACC0171,38.23,USD,GB,2024-02-02 17:00:00,TRANSFER,893
TXN000553,ACC0110,386.79,USD,US,2024-09-10 08:00:00,CASH_WD,3393
TXN000554,ACC0073,12.28,USD,NG,2024-10-22 04:00:00,TRANSFER,3229
TXN000555,ACC0088,134.41,USD,AE,2024-01-25 01:00:00,WIRE,2565
TXN000556,ACC0118,24.13,USD,KE,2024-03-21 14:00:00,TRANSFER,3
TXN000557,ACC0110,55.83,USD,KE,2024-12-18 04:00:00,CASH_WD,652
TXN000558,ACC0071,159.35,USD,KE,2024-07-03 08:00:00,WIRE,1524
TXN000559,ACC0171,40.83,USD,AE,2024-03-25 01:00:00,TRANSFER,2563
TXN000560,ACC0079,83.36,USD,GB,2024-04-29 13:00:00,WIRE,2883
TXN000561,ACC0025,671.45,USD,KE,2024-09-01 02:00:00,CASH_DEP,2432
TXN000562,ACC0058,62.47,USD,ZA,2024-08-15 00:00:00,WIRE,2850
TXN000563,ACC0088,519.85,USD,US,2024-08-04 22:00:00,CASH_DEP,1957
TXN000564,ACC0019,27.26,USD,KE,2024-02-15 23:00:00,WIRE,423
TXN000565,ACC0081,328.56,USD,NG,2024-06-02 04:00:00,TRANSFER,3169
TXN000566,ACC0193,1289.94,USD,AE,2024-11-24 21:00:00,CASH_DEP,281
TXN000567,ACC0136,3.64,USD,ZA,2024-11-08 20:00:00,CASH_DEP,1803
TXN000568,ACC0090,44.91,USD,GB,2024-11-17 23:00:00,CASH_DEP,1687
TXN000569,ACC0158,352.7,USD,GB,2024-04-21 02:00:00,WIRE,574
TXN000570,ACC0193,109.45,USD,KE,2024-07-15 11:00:00,TRANSFER,1289
TXN000571,ACC0036,258.97,USD,KE,2024-11-26 02:00:00,CASH_DEP,2267
TXN000572,ACC0154,59.98,USD,ZA,2024-11-07 09:00:00,WIRE,3473
TXN000573,ACC0169,169.0,USD,AE,2024-04-15 16:00:00,CASH_DEP,3064
TXN000574,ACC0101,117.51,USD,KE,2024-01-28 07:00:00,TRANSFER,1581
TXN000575,ACC0029,855.49,USD,KE,2024-11-22 19:00:00,WIRE,2164
TXN000576,ACC0004,9972.78,USD,AE,2024-03-08 12:00:00,TRANSFER,1497
TXN000577,ACC0140,217.38,USD,GB,2024-08-29 02:00:00,WIRE,2406
TXN000578,ACC0018,246.26,USD,KE,2024-04-20 01:00:00,WIRE,3233
TXN000579,ACC0102,80.01,USD,ZA,2024-11-17 22:00:00,TRANSFER,1735
TXN000580,ACC0180,71.42,USD,NG,2024-11-23 17:00:00,CASH_DEP,1137
TXN000581,ACC0022,77.57,USD,NG,2024-09-18 06:00:00,CASH_DEP,2198
TXN000582,ACC0084,268.19,USD,NG,2024-11-20 20:00:00,WIRE,1271
TXN000583,ACC0179,78.93,USD,NG,2024-05-02 01:00:00,CASH_DEP,354
TXN000584,ACC0112,229.22,USD,KE,2024-11-09 19:00:00,WIRE,1267
TXN000585,ACC0171,3337.91,USD,GB,2024-03-30 03:00:00,WIRE,2900
TXN000586,ACC0036,548.23,USD,GB,2024-03-24 15:00:00,CASH_WD,2143
TXN000587,ACC0133,91.01,USD,US,2024-05-12 05:00:00,CASH_WD,520
TXN000588,ACC0192,899.48,USD,US,2024-05-17 23:00:00,WIRE,3160
TXN000589,ACC0008,8669.69,USD,NG,2024-09-25 02:00:00,CASH_WD,2918
TXN000590,ACC0148,80.47,USD,ZA,2024-09-11 14:00:00,CASH_WD,228
TXN000591,ACC0128,6.98,USD,AE,2024-03-26 11:00:00,CASH_DEP,1045
TXN000592,ACC0198,32.72,USD,KE,2024-10-20 21:00:00,WIRE,936
TXN000593,ACC0190,8.97,USD,ZA,2024-01-23 00:00:00,CASH_DEP,189
TXN000594,ACC0121,87.6,USD,NG,2024-03-17 05:00:00,WIRE,2265
TXN000595,ACC0183,152.57,USD,GB,2024-08-02 07:00:00,CASH_WD,1017
TXN000596,ACC0107,1834.74,USD,AE,2024-06-12 08:00:00,WIRE,2342
TXN000597,ACC0096,242.35,USD,KE,2024-12-10 01:00:00,CASH_DEP,915
TXN000598,ACC0133,106.84,USD,KP,2024-07-24 02:00:00,TRANSFER,3548
TXN000599,ACC0073,514.97,USD,US,2024-06-08 10:00:00,WIRE,2266
TXN000600,ACC0117,5.38,USD,KE,2024-04-12 09:00:00,CASH_WD,3030
TXN000601,ACC0160,211.33,USD,KE,2024-07-07 18:00:00,TRANSFER,3165
TXN000602,ACC0199,471.68,USD,KE,2024-10-06 07:00:00,CASH_DEP,27
TXN000603,ACC0105,16.15,USD,KE,2024-10-04 11:00:00,WIRE,1373
TXN000604,ACC0001,9517.1,USD,NG,2024-06-06 03:00:00,CASH_DEP,2171
TXN000605,ACC0061,825.2,USD,NG,2024-01-31 04:00:00,CASH_WD,382
TXN000606,ACC0012,246.59,USD,AE,2024-09-23 13:00:00,CASH_WD,1878
TXN000607,ACC0192,79.6,USD,KE,2024-02-18 16:00:00,CASH_DEP,2611
TXN000608,ACC0101,383.44,USD,KE,2024-10-17 01:00:00,TRANSFER,2714
TXN000609,ACC0034,4474.01,USD,KE,2024-05-13 10:00:00,TRANSFER,2871
TXN000610,ACC0189,194.96,USD,NG,2024-08-19 08:00:00,CASH_DEP,306
TXN000611,ACC0052,215.36,USD,KE,2024-10-26 03:00:00,CASH_DEP,433
TXN000612,ACC0043,74.51,USD,NG,2024-06-09 13:00:00,WIRE,2196
TXN000613,ACC0092,41.48,USD,IR,2024-04-16 14:00:00,CASH_WD,1898
TXN000614,ACC0068,515.69,USD,AE,2024-02-16 05:00:00,CASH_WD,3385
TXN000615,ACC0181,41.09,USD,GB,2024-01-21 06:00:00,CASH_WD,608
TXN000616,ACC0024,165.23,USD,GB,2024-07-01 12:00:00,WIRE,2774
TXN000617,ACC0077,72.49,USD,KE,2024-03-30 00:00:00,TRANSFER,3501
TXN000618,ACC0116,304.44,USD,ZA,2024-10-08 07:00:00,WIRE,1893
TXN000619,ACC0027,244.81,USD,US,2024-03-12 03:00:00,WIRE,253
TXN000620,ACC0200,703.67,USD,KP,2024-03-07 06:00:00,TRANSFER,1525
TXN000621,ACC0176,69.06,USD,ZA,2024-11-26 02:00:00,CASH_WD,3330
TXN000622,ACC0020,99.01,USD,KE,2024-02-03 06:00:00,TRANSFER,3315
